replicate,claude-haiku-4-5,claude-opus-4-6,deepseek-r1,gemini-2.5-pro,gemini-3-flash-preview,gpt-5-mini,gpt-5.2,gpt-5.4-thinking,gpt-health,llama-3.3-70b-instruct-turbo
707,0.4857586172556374,0.54050208635139951,0.53936061326249196,0.51496662006723926,0.53972421954918637,0.54402732619118066,0.54066198070750804,0.5010135906620039,0.56651115408069752,0.48461653545972438
708,0.5244595911914024,0.50518067098736597,0.50466751224976669,0.55284664445819631,0.53484026243303118,0.53079955774359799,0.504164884206044,0.49884622203752749,0.53683695311611324,0.50561516308768628
709,0.55107725961688814,0.51361674227439513,0.54737703393527692,0.54580470639468326,0.53400605379558275,0.5214384250854065,0.49512585050889441,0.52778659123479821,0.54332024579737426,0.49819522327088112
710,0.48534050440443621,0.52238000951541008,0.52139970063320051,0.52848763104084318,0.54726561583104594,0.55608981525010948,0.4977854437781738,0.49308109834161168,0.57004726090687785,0.49917403205239896
711,0.48985471030517475,0.53531052265480483,0.52012807848599785,0.52464704634460835,0.52891327460011106,0.53999279070602602,0.51369694182727688,0.52314879249147828,0.54734429344090718,0.48507317997190286
712,0.53644877511549327,0.5211617686990655,0.52275028474629159,0.51663111523337901,0.51612242308283884,0.51026955080952763,0.49499985036340627,0.51096148095922334,0.56817709564901886,0.50761985654524366
713,0.4931072977031567,0.50953459539793711,0.53240055544222786,0.54584871133768187,0.54501670322159057,0.53738127846955241,0.51780827763567694,0.50776524328020711,0.57040620747931114,0.51975413408830595
714,0.52017249096792439,0.50185229284353694,0.52564655362150436,0.53530087796835091,0.52582888506893377,0.52984030291603834,0.49992712028376551,0.50696567244722557,0.54132436270300055,0.50229364746450667
715,0.49541269065042276,0.50924441717016211,0.54421791117184093,0.53336475242880044,0.54323310941662883,0.52973514815507849,0.51559781502160429,0.49807750725939581,0.56387046174070155,0.47778210274417693
716,0.49875832214740867,0.51382205169593909,0.52771828179052704,0.5142608748929377,0.53076297007884266,0.53751592117033309,0.49757342420160305,0.50340222187274553,0.52514904234697191,0.48918219124356888
717,0.48356443068455446,0.56078187196467966,0.52347772087694333,0.54230050905263749,0.53527234409590108,0.51185283972563389,0.51321922961921851,0.52508704556060082,0.55062403659292203,0.49218664148888608
718,0.50214948900428769,0.52398025036574769,0.54123538663661452,0.50068224498168379,0.52583508008159707,0.58884052271258169,0.52633046256473393,0.50508695406283133,0.54364536524706808,0.46883721078113505
719,0.4882574195111733,0.51618106098228955,0.53600929200463032,0.51408541161424293,0.52782616616760802,0.54460596135890249,0.47833846814090625,0.51247901727758527,0.55731046992653033,0.50242659246498256
720,0.49915209861947485,0.52044675809584862,0.52217710575184884,0.54908273101239435,0.52972883028195927,0.55172613292280481,0.50278462229266629,0.5021799177559626,0.57721059282994269,0.47689150003762998
721,0.48905296839813078,0.53305192640177157,0.52827274055611018,0.55560925784455195,0.55153883540288884,0.54150909001129588,0.51731057912061895,0.5092916328263335,0.57597003662402269,0.49326622337071252
722,0.5250969771112961,0.51764805411772319,0.5276526995848696,0.54930738967774573,0.5312949209035841,0.54198502440112362,0.51134059309836055,0.50207897755982112,0.54957572314166747,0.49605657290336069
723,0.53841226807248466,0.53386241123857225,0.53895896135832444,0.55560141543326524,0.51090664194766366,0.50387498638702211,0.50349033816998756,0.49910492541084639,0.56410785961759269,0.44478770662172351
724,0.49742140039183375,0.51738381385914267,0.50412440215794774,0.48691509112232795,0.51099642037835868,0.54872278032425092,0.5364730658488398,0.52694114681376036,0.56940025983433495,0.53941159731221644
725,0.51236850937590106,0.52498533866911379,0.52875775105410272,0.49252239280828675,0.53353373192915987,0.51436621562132401,0.51241105618115224,0.50739748641212779,0.58168532971586395,0.45581396838885224
726,0.48975132107744324,0.49337581427824251,0.54602711220667899,0.5290217951660483,0.53508303559124548,0.5524477503705445,0.52091153318768313,0.51899089056893488,0.54672322476500113,0.49606035983710128
727,0.49360004917682926,0.49252227489035721,0.53156931464687218,0.51860776705020128,0.55175115583590828,0.54545578667118932,0.53366217482576395,0.50605686576113562,0.56032210406982075,0.45828561911085136
728,0.48688403820122084,0.50771155965172021,0.51340147340931874,0.51500878555783736,0.52896997378573551,0.54276357828188326,0.48749831059892984,0.5095774929929987,0.55216458689229586,0.48144377783379327
729,0.53900563675660407,0.50901295879580521,0.49711871176209405,0.53474483880269486,0.52780212657078529,0.51368862134597426,0.49710757860683213,0.51127617659306257,0.55027634831843419,0.5043973876484712
730,0.5198510878998881,0.49964194911161836,0.51187518735564397,0.51356470342809357,0.53266432784928475,0.5778831008044244,0.53256752342085145,0.53089787089845131,0.5395445859996556,0.47289087553313564
731,0.51433445694312563,0.50304753607854424,0.53787237354734896,0.51072748083816188,0.56572745463048413,0.51893976228020333,0.50130425270341228,0.54874969815759289,0.5655045188063571,0.49346508700278047
732,0.52963520826009214,0.51191992648411955,0.5291664172971694,0.51569857552936116,0.51776191254627235,0.52789783810960278,0.50314134475713979,0.48140032576881125,0.55195725906145798,0.48376207949687045
733,0.50833425131370169,0.51803002112517416,0.53992963286322759,0.51553972854988717,0.53611093465112714,0.51045774702593594,0.48338909028830518,0.49956364956422994,0.54201091042385552,0.4806367891740182
734,0.48755127088254013,0.50086623859277701,0.51831112536609647,0.53914193383156239,0.53681564762452638,0.55292083997443908,0.48899498039002126,0.49569668567443337,0.54772442404301935,0.51620691273810471
735,0.51436182478512205,0.52279825375611944,0.52893740385704924,0.52600092536963672,0.51854413865902149,0.53342019342456648,0.5180724796911772,0.50439497064826022,0.55830652802434921,0.50758485594213154
736,0.53429852883184914,0.51952800082327955,0.52484906527159558,0.52680611932285681,0.54975849513219599,0.53148426867250409,0.53583440289991591,0.51770496049262826,0.52935394852395623,0.50736675031624723
737,0.4860303771649746,0.5405767766482743,0.51112836008668761,0.52823860874605832,0.54052210848454219,0.60122448486326197,0.50693555187993478,0.52644829690385686,0.56919981095186201,0.51634377626587402
738,0.54083605782762123,0.52091172254030227,0.55389865182976628,0.53765123692813321,0.51590199917226121,0.53233972117064221,0.5128226752423457,0.49697579247998497,0.5542238359357361,0.49271420996444226
739,0.52565593111738629,0.52789294522377916,0.54347853612870844,0.53706224602567476,0.5481016958464161,0.58074150756793952,0.49767009101518156,0.51395106782097233,0.56043884835279967,0.52399259279162536
740,0.47327935361422202,0.50842649493394465,0.51495601995301188,0.51907794833520449,0.53130172124671249,0.53533757312948482,0.50362112602678166,0.52180139137846826,0.54758595794899967,0.50003654945845344
741,0.53109969832369219,0.50606656053748744,0.52471123086618798,0.50093358449327863,0.53466363087990676,0.54147238714158219,0.51778628037523433,0.48476014329142558,0.54457856454905607,0.48292634773207527
742,0.52661200164214861,0.50407776972661844,0.54427316080735721,0.52714653079262208,0.54055325381594177,0.53491941538853305,0.50335562458022109,0.5182624709240421,0.54735722374890328,0.48053972623523694
743,0.47337875411482216,0.52396040130642485,0.53453927421477743,0.54398443310072564,0.5496589807404989,0.51797374462912393,0.49001549600946986,0.49979968150614418,0.56997728868568642,0.51389893704506706
744,0.52620695143779506,0.50270247718791627,0.52477149893762598,0.50071483931516814,0.55123148063359817,0.54677775897563063,0.51178894044429202,0.53957743602525587,0.55839099734759567,0.50653174857907823
745,0.55203443035292876,0.51641672685974149,0.5487386079575427,0.55504980013106942,0.55456060193369461,0.5284715035652342,0.48112861851893246,0.51310418313578787,0.55212626341881355,0.46988414536959427
746,0.50571568539389744,0.50938951549468181,0.50536632459387876,0.52948857090478607,0.53056216197680151,0.51324304078274674,0.49156214465297837,0.52005151888111123,0.54439802216832034,0.47187675494869774
747,0.49440388385694101,0.50098488283946863,0.52629419605475047,0.52187184455479729,0.52500825794984907,0.58255289808230981,0.49874559307835514,0.50140601710906152,0.53991279996233554,0.54132199791092994
748,0.4936091007934274,0.50124988308260376,0.54073695406213684,0.54217873129908734,0.53883464227305455,0.5299293848308555,0.5084473721460121,0.49671279625039944,0.56063283833469579,0.48151444876502919
749,0.47787832815619186,0.49252156169817735,0.52223816310382232,0.54294332530429668,0.53962972367820883,0.52437108927793907,0.5043134786057718,0.5052397763747738,0.55520437537608591,0.54564902979717234
750,0.49505651781139387,0.50892563198039209,0.5277854309608988,0.5281377982684099,0.51777042866895251,0.53554758762479349,0.49772115110306153,0.50121414607160231,0.55162022834621516,0.51784905717347662
751,0.51652462299052837,0.50666421504013404,0.52761042632665212,0.53399985260124572,0.50281639388058008,0.5302397109426521,0.49498123201556415,0.49106151380009727,0.56277946182859107,0.52652011289793799
752,0.5185573971994637,0.4825837014507679,0.51700039928251995,0.48291333261824748,0.55747361626223291,0.51002636105724353,0.50959768815819784,0.50931067685801945,0.53666400374436363,0.51644978215798654
753,0.49791159916365019,0.52641888973850071,0.51980011761817624,0.51882201948378415,0.54233820481633954,0.53838674186580537,0.52201855360902794,0.53910717033749789,0.55123599611817486,0.49336755749840122
754,0.50828644443791493,0.53405547425105282,0.52153471827411113,0.52683975328721844,0.53186762993137393,0.51932054504662861,0.49382074155573147,0.51881249123683337,0.54322020070572696,0.50726239498805281
755,0.51137905660730743,0.51650489439682545,0.53012124213818212,0.52594649561967677,0.52934249972839098,0.5325293201896143,0.53269542543738146,0.53199600157849636,0.54641403496744045,0.4842312007995444
756,0.47843692898518742,0.49307883163054395,0.55067449475189412,0.52658094266056732,0.54594385694714642,0.56437413584867158,0.49042349775144983,0.50871098302902995,0.55532844435621143,0.50007685066911067
757,0.50076653178263075,0.51526393058552511,0.53345048006571716,0.51845490882884449,0.54784598799340611,0.54166752623451531,0.47798095633174137,0.49363052339626123,0.52204058668369813,0.48882901738354523
758,0.55127485219458905,0.49695958821665093,0.49908197558141265,0.52464135211194041,0.53937276861732308,0.53001247453526867,0.5026326491552332,0.4980876882524844,0.58677501375903085,0.50750220480413988
759,0.50085282841943057,0.49974994978898807,0.54042435638446062,0.51215323935467127,0.50903691077706992,0.50942078702601146,0.52772232567115929,0.48698246734966294,0.5517351579835712,0.5290623672766861
760,0.50782898168223245,0.53108895095272812,0.52485492999745043,0.54278054873904324,0.53148579265775753,0.53342549076740242,0.52859420115120037,0.50447744339662537,0.54356732205702785,0.48511563672395708
761,0.49080075975795784,0.50846769242575152,0.49312669185545971,0.52720117295988034,0.54512746132375167,0.56274476439023657,0.49474391822426422,0.48050061321404197,0.54391763880469379,0.53005608551665051
762,0.50525089961208369,0.5157670741746786,0.52948186093818295,0.49776535531605198,0.53515104009644587,0.53519882029734978,0.48278666058497988,0.49653419345866445,0.5377756758721155,0.49925205619114282
763,0.49659378892091743,0.51134745294444406,0.51473014260382322,0.51109725774741255,0.50012628883905419,0.51874338039411572,0.48211032206711663,0.51020129757487842,0.55689211608395051,0.45861700872227179
764,0.52792242267106815,0.50976714203015483,0.52940140643396694,0.55099299393775014,0.53865306175531191,0.51199671660039325,0.52315128521350873,0.52698906375892951,0.56943647433148203,0.48139895790484022
765,0.51646358509481571,0.50104585127026102,0.53230312261892965,0.55438426870615343,0.50129220262513052,0.54370848220407031,0.51091498716097894,0.51084980690056792,0.5752545713531394,0.47649080316398429
766,0.52359018533066504,0.51397785685425967,0.54375017043265705,0.51229367284475635,0.49514370724366297,0.53267725942358291,0.49759207621829243,0.51001333677597871,0.545407737251139,0.47373367627384655
767,0.51055379058506001,0.50664794327333018,0.50741469894328395,0.48603270581685826,0.51259317717394892,0.5539969497006263,0.50451046191387849,0.52545067866668738,0.53743048051879305,0.47494897269483172
768,0.48608907404085411,0.51440999994086278,0.52243244162801572,0.5076039278990131,0.53123592244221951,0.5628067364008541,0.49628838952769183,0.50220448689740482,0.53820100516313751,0.51925487037901896
769,0.49257970625435793,0.52812509865005997,0.5320513976711907,0.50668595747862388,0.55694675775168367,0.52541361272456477,0.50923791278258335,0.5157470568169743,0.55499001660534164,0.49189763354120924
770,0.53499533045643721,0.51537978557855679,0.53738022801384744,0.54074401130631766,0.52719502073618074,0.53259620539848862,0.52214391887291056,0.49862747729853002,0.53299537828013066,0.49390583885498734
771,0.50762243126240791,0.51602568458910369,0.511786371572028,0.53613698804778509,0.54839353445954508,0.51616278247895897,0.49486763775256154,0.50829784130080824,0.56681987910180642,0.50831416381176431
772,0.50547755967372832,0.51714290800179918,0.53179999999492333,0.51758362178756923,0.54039529626106364,0.48835325739791668,0.50019635579971156,0.49528251482302049,0.53805837297162762,0.47887929861246414
773,0.50840890124237637,0.51610043702463393,0.52895277341845393,0.54490359581652148,0.53204514389794688,0.5163125502765209,0.50858528173261697,0.51513407448579018,0.54987943901214031,0.4993002835485808
774,0.4982025643431216,0.52675305592884925,0.54360993371875022,0.5167296435719424,0.55428042273835076,0.56254907567922285,0.49970931155249482,0.51996360472889114,0.54516060063087912,0.51299674876636947
775,0.49213981182646033,0.512253611426986,0.51588708466651401,0.51595674920839374,0.53575312695314892,0.5257836924513396,0.52160577344359405,0.49367771342577843,0.56211296332236727,0.51951539814674497
776,0.52074396805464929,0.5213480127418304,0.51120658591533552,0.5757515922509151,0.50418939697704612,0.53881933137382065,0.48874111434845069,0.50542374774443921,0.54487177465207648,0.47531942773858404
777,0.50948801055325821,0.51563161695688786,0.53039963599117845,0.53269467714088459,0.53485695484180673,0.55297706589935713,0.50270746729252369,0.48439667386706858,0.54884166699528536,0.48927723675103707
778,0.51853217159087905,0.52499076026277069,0.53310290268922056,0.51987270973493882,0.50961034276304074,0.52372650650003594,0.52657486592968683,0.50406408140076875,0.54315259424742768,0.47826842443761952
779,0.51925103197885714,0.512008822158735,0.54751131228943983,0.54055565319971277,0.52418325311353853,0.52804542287777578,0.51322164509589874,0.53052687390200304,0.54751610105365922,0.50483198795098949
780,0.49734342317898805,0.51322438606750709,0.52314922630727956,0.53123417684611562,0.52923161516477535,0.55014807876591942,0.4771202346445878,0.50498237023172521,0.55619791728094747,0.46717537593984948
781,0.53480427437629463,0.50849666093280643,0.5625298012726242,0.56000663880394919,0.52896406702172982,0.53331006400720027,0.52286852246112525,0.53457882792970512,0.55091771888672048,0.49513176284070254
782,0.53228460717988579,0.5276430058410515,0.53772323528372989,0.5382256342442101,0.54479539419742873,0.57365808758235226,0.50227889260231151,0.50402248440270891,0.5287192579822998,0.48913725962719773
783,0.49202818902803419,0.51230524851896753,0.52956376305973474,0.5449088744037468,0.53557934202695923,0.54949687085790033,0.48802902038621848,0.51711048760416667,0.54690829672348618,0.49871290214343605
784,0.54863891739065895,0.52197599432516217,0.50129710694518603,0.53561468711671878,0.50907280457576232,0.54149970356440946,0.53500286866065283,0.50642416052968164,0.54990293254861755,0.52559465702855801
785,0.54049513523971737,0.49726185454373334,0.51900525999901537,0.53369532956007415,0.52804664252524713,0.56590290240804941,0.52271996893469685,0.50378249435892619,0.54109730837403058,0.5153221800945873
786,0.49878465299750119,0.53153930287763484,0.5228388686867439,0.50696395306476572,0.51789530670874651,0.55119789571453659,0.49369429018080052,0.51570869635085304,0.56157990943095426,0.49883400074297912
787,0.50977748720148097,0.4964663406446494,0.50801513118491726,0.53247735503946803,0.51398834796769888,0.52791746031746034,0.54652719480013812,0.49233058698983623,0.54243798547298927,0.51564995984407758
788,0.56089716355625796,0.50523932796828497,0.51502440437646602,0.50280384468329498,0.51447851767071684,0.54681440691661287,0.50173412336655931,0.50495670072340593,0.53934806922308864,0.52188093788736201
789,0.51494914943587544,0.50153141806808599,0.53278330814430586,0.53238661636852413,0.51919919243614499,0.52683417659911469,0.49712420843690186,0.52092138712107749,0.56389036107511337,0.48097648678291094
790,0.51089149340511564,0.50474210828874144,0.51266742306580115,0.52372225505545933,0.53973523647589328,0.51287588484786628,0.51595435965454772,0.50810031737889061,0.53740610421355395,0.48367350654161811
791,0.50047464874736547,0.51530753607775659,0.53192849416313737,0.52654184301823626,0.53251905483086381,0.50910104756354757,0.50444516872814626,0.50460364746574748,0.57961838004401856,0.47428961680734127
792,0.48092464812878905,0.52254032298111242,0.53246589352691587,0.53577269083112733,0.5320387062382308,0.50790557228719002,0.49512053287454105,0.50056965502773032,0.54900356429990727,0.50121750623387618
793,0.50905536607355495,0.52202081302913339,0.52592137593346078,0.53922502497860458,0.53693273535030495,0.56216240741113033,0.49289729362791618,0.49550111748512154,0.55032848085007524,0.48175882022174576
794,0.51613628677823731,0.52446511559654929,0.53003386574959888,0.51953263292649898,0.53694581748783432,0.53623012338968223,0.49944350700346379,0.50397523262532284,0.57686310668175989,0.47282733761336687
795,0.50102693222670003,0.5268528399185809,0.53077226825110657,0.49880557289574318,0.53223770818902949,0.52248058053058044,0.53025891134272385,0.52682647687614137,0.56481950904702438,0.4996203365090362
796,0.48964517336378782,0.4990943141199044,0.52469677578652396,0.51177809500942228,0.53214127425905944,0.52553071739492019,0.49861682580344119,0.50714116829545097,0.58428540273795693,0.52740836390132062
797,0.47527273522830782,0.51266950225807606,0.51553113373085924,0.52732581106400767,0.53029913126150963,0.50583051874595997,0.50607406898165963,0.51070001298103707,0.54850932602399316,0.51069806751555968
798,0.51618625425142439,0.52139093655599078,0.51795347320651652,0.52645375802960936,0.53498292721578877,0.55840414127066607,0.50437992043216506,0.50001648535407561,0.56719340149229858,0.50248045185378776
799,0.52869190935483501,0.51473565500224738,0.54336157307136057,0.54737837468545669,0.52995607562433622,0.53961320991959538,0.53139910231974041,0.52050561435468545,0.53231927064163898,0.51156222451439182
800,0.50119726559989719,0.51471607247313533,0.51648516060627303,0.51885439174903181,0.54046075808559235,0.56460243735023163,0.50820426807393304,0.51171223061806137,0.55862125192488965,0.47691758358170899
801,0.52646858376831263,0.5152256251302304,0.53243014263623611,0.50876541154279153,0.55155106637183149,0.52559762786233366,0.51860926185282108,0.5154569253606921,0.56637144972545506,0.54343883762006828
802,0.51792061193020944,0.52925187687663489,0.50113078145429324,0.52190441798268805,0.54289987307645426,0.52215260238127881,0.50896117574130617,0.52647698500330087,0.57297358140225785,0.49983593509603563
803,0.50147511338850359,0.49918548642619859,0.53531531283005396,0.54841013598114985,0.51138485125064626,0.51736529842706314,0.52179813225744243,0.51248334255422745,0.53902352161297595,0.48843921587957978
804,0.52908481114688544,0.50387575429995124,0.53722118974038124,0.51269931877333186,0.53056709619499876,0.55162903145615994,0.50438277447526669,0.51874731916785566,0.55636373425551078,0.50862279698285884
805,0.53179732846273087,0.49399617941505519,0.53266762792434763,0.51282640847714378,0.5416846993858272,0.544440308139573,0.51112089177162701,0.52616381923889655,0.57080321677591406,0.4641994072619845
806,0.53020916973033849,0.50703994441088085,0.49965291554186497,0.49954472599625466,0.55340202323721777,0.50556742440565972,0.52900147700473876,0.51951656400540558,0.5526958843422658,0.50306323885522797
807,0.51526296828386609,0.54709554061779297,0.54323497922942066,0.52649576379646046,0.53715608988657415,0.54187879788769888,0.49588500708220973,0.49806726172863947,0.54308553739002652,0.47651231070700878
808,0.50454284480998868,0.4890773207199291,0.53641911949810206,0.51023713079934063,0.52649904671413394,0.56811283349003938,0.52448993308524483,0.51463593425551635,0.54874753238462604,0.51631044663540782
809,0.50558234170370397,0.52965071776241468,0.54559274502899602,0.51033077875570132,0.52785297367935036,0.52527179470855934,0.53103816390376524,0.53691716271153844,0.5816218519054045,0.48372802189210856
810,0.50559738462431958,0.51409816736625935,0.51974327789747843,0.54699767567743574,0.54615900371312798,0.53852065867139387,0.51288281963809934,0.51483699887382806,0.54147198867953505,0.49178313452972899
811,0.51221952873407983,0.51514157126270121,0.52407825528718088,0.53257678208229675,0.53186637310119733,0.54288294537419934,0.52118118542963743,0.52043771944668493,0.58492404156301203,0.47567948598529092
812,0.48130365466147185,0.51229335907828566,0.51764886579513314,0.56255975730066288,0.50644956502107652,0.52012693132890486,0.50083307800178101,0.52746808996673533,0.54361772458277868,0.49274089940846899
813,0.4880351768029012,0.52923377684049122,0.55442283364757339,0.50966301346429044,0.53565134865134867,0.52827072918911155,0.50284729474233569,0.50689767071545977,0.56160521764097615,0.48123816184245738
814,0.51367825866943517,0.52105029112614254,0.55575740273580121,0.56290640757949195,0.54346124754649738,0.52505407851951968,0.4917197465233179,0.49802485606355568,0.58680408870455303,0.49207409972638294
815,0.53601580374389968,0.54165651691503081,0.50755365415341136,0.5383237981059189,0.57246542754324159,0.50749196473461189,0.50295590092864528,0.49369789326123176,0.56804532869091706,0.50902115317602925
816,0.54154342614729611,0.50246781399142082,0.54833840502384701,0.5320454916421441,0.50932628642181943,0.540182546186184,0.49324185641929436,0.50902546845664753,0.57303206151218922,0.53486361503563518
817,0.51453889186149238,0.51012285070987662,0.52738069957882427,0.55364027071999211,0.52045195314661263,0.5557661055447819,0.49324994544192347,0.50780458444300036,0.53676437442846103,0.5010133392149646
818,0.50616747848384835,0.53786705321825301,0.53957062757347718,0.54112185889875508,0.52002480692313746,0.52162422756981586,0.48773910278440902,0.53056902090570801,0.55371857479465836,0.48795508188921499
819,0.52871604699480079,0.51933044179082299,0.52920484446831906,0.5260375943679928,0.52886962117076008,0.53671162269103445,0.53374317831046036,0.50118488935194294,0.56865238943418128,0.50673284841233757
820,0.49277832352975537,0.5253191659436337,0.52402315413930611,0.55814730424231207,0.53032786311064728,0.526900324503498,0.52951164660134697,0.50097184526286698,0.53150484988222979,0.49506829333377322
821,0.50150242616860263,0.52160057764159917,0.51828145217472898,0.56886227294663827,0.52489167032289541,0.54858882228882222,0.5289668650431586,0.57723347785589785,0.56306358108695564,0.51692997863419698
822,0.48222474824796802,0.50446569422686871,0.52549828529743392,0.5332048398976611,0.53170154204486353,0.51350054774946408,0.49058335514306328,0.52834245625280196,0.53690569112904629,0.50573741129871164
823,0.52234662048907399,0.50069206383070552,0.52108577140914247,0.52015716397895195,0.53988878948708674,0.52909421101774046,0.50700658221207751,0.50948897973323926,0.58106298337455464,0.51240555341201621
824,0.53344932594924854,0.50020228834668656,0.51050610545519781,0.56241887622324926,0.52678493390056302,0.54743355419090711,0.4995715271325068,0.5123628807887064,0.56031208093377216,0.47207059149570751
825,0.50431867983667522,0.53059194870388759,0.51897844173331442,0.54673450419764291,0.52586070450754219,0.51567494760141819,0.5079670938581542,0.48565046505113585,0.54754735795035714,0.48153480682544136
826,0.48660425772627774,0.49896165300199735,0.53928061178743691,0.54090802000573668,0.55836905884915622,0.57202883677639893,0.49563466063029304,0.5371588897213897,0.55995046790799496,0.49155221677187627
827,0.51594416483069738,0.53318015073341118,0.52393486512978837,0.52849389862015628,0.5198692960805964,0.52489937048245872,0.51817632184145901,0.50794200859674288,0.54949896068843451,0.5122145939543773
828,0.50839700564743129,0.521908646060252,0.50552802158047705,0.51125262557789641,0.53839372182439404,0.54003626914880787,0.52539335780625585,0.52030650423516778,0.54771257371154825,0.48413043637219333
829,0.51960304725374384,0.53103850669848152,0.54308341876835053,0.52115090377745177,0.51788339226624291,0.51529348342575898,0.51358577917733161,0.53425492026988408,0.56136557331772119,0.53189232856067226
830,0.53388631023259503,0.51260900666241216,0.52035848276446017,0.53142838510388801,0.51909355986904626,0.52969081612831626,0.49994738358476737,0.49394144641048665,0.54432165536347044,0.48613341023871204
831,0.54217822496131318,0.51923665663792395,0.5170038594563644,0.52857172200506175,0.50759160322821317,0.51541791639732826,0.49319478639511255,0.52575896127102262,0.56770348766945133,0.49831913303414865
832,0.5303395633992769,0.50779462318655433,0.5218518364121727,0.52085182640716698,0.54511095287090428,0.5343824454140631,0.50075222829286303,0.51179837101657266,0.56747758923867675,0.48774546782337025
833,0.53485419973043802,0.51614768439478198,0.50591216373261494,0.54094469154927749,0.53890904048713106,0.54953194603813804,0.49773892330825109,0.49422030186207155,0.54517895489873036,0.48677949208084642
834,0.51963936865508065,0.52092198750538532,0.5308343757557451,0.53898050543367881,0.51446435243217636,0.52463899249185642,0.49632588917360593,0.52280924649777849,0.53617818696826058,0.4844621362598529
835,0.52977383366547459,0.51010687288323686,0.51996175292871749,0.54604682411599992,0.5393258625987507,0.53002732552535192,0.49596475542738255,0.51101000832863563,0.55620049031206142,0.51899948665885209
836,0.5117082639324898,0.52264057883228732,0.53164857212751593,0.53555443790815316,0.52441256665222835,0.55883033673842497,0.50774764373299308,0.50208037938488148,0.55045764516915829,0.51453951792531516
837,0.51358235433726906,0.51678614748254836,0.52037408807223051,0.54644209146976186,0.52928996438165499,0.50120945525063187,0.5062378467151798,0.51300618265511189,0.54899527486187694,0.46597639684876507
838,0.5407175322828186,0.50316000821360729,0.52670348977413428,0.5539178712548487,0.53354436580484232,0.51485333351289242,0.52407028897315266,0.51275113885846602,0.56589370631733249,0.45901475465109359
839,0.49959442878672738,0.51754719620155953,0.52513954043072042,0.52369610027485425,0.53201305989209569,0.57533809812048975,0.5182205455240616,0.5040870625523618,0.56887511447530792,0.49454813238017559
840,0.51961528719818184,0.52018551911624666,0.51589808352435007,0.52619408382295374,0.52968953913917427,0.54271291832522484,0.48263026945534682,0.51273138722971034,0.58837994283623152,0.50062614500222846
841,0.49374159291860531,0.50296264540377356,0.52481580354786095,0.5421965414759532,0.50967248676553178,0.50808248116262822,0.52508279618435527,0.52281317415289286,0.54271653185350943,0.50445138571438874
842,0.50262990170733979,0.51883461646963003,0.53501104487617646,0.52248779999670092,0.52520871829593085,0.50686576258708604,0.49478454281049922,0.5186066756648543,0.57733976020754274,0.52295481404989919
843,0.50187979664384463,0.51694219059950475,0.53425642395178696,0.51475850254120381,0.52306631737163023,0.51931196401637569,0.50761768447104028,0.49701053028594305,0.54776767388957792,0.50561830911606442
844,0.49738944965423287,0.50064163304696385,0.53168803159110645,0.52648162275532617,0.54447771399996636,0.54256552540596648,0.49519136069652986,0.52385490665308776,0.58701242261994968,0.52249474199690926
845,0.53064782595715254,0.53636443468704487,0.53879777083316338,0.55253296124813167,0.52468043083077931,0.51160407797826524,0.48899598342588163,0.50749708792955683,0.54100030432673618,0.47077274085993137
846,0.52142319958163608,0.52105962425302588,0.51579401949295345,0.52096897620281901,0.56914158839833318,0.54467865549483196,0.54105217899023195,0.51749094116715366,0.56579453461485196,0.51700405264240401
847,0.48997587125207087,0.50609467171294764,0.53627742518137955,0.53925242890064884,0.53463603721761055,0.52346954393645562,0.5103638017285187,0.49843816473344332,0.56939759543432134,0.50134132465831382
848,0.51013971014795323,0.51096521534916461,0.51705973031995045,0.56449980426421986,0.51801591013046122,0.54995307811383654,0.47134681603287859,0.50789375761789324,0.5516153915400045,0.49642427063390676
849,0.52260684590177642,0.50144534120491924,0.53370358939072005,0.50998491009549451,0.51849620034800814,0.53041380142904915,0.52043531180721581,0.5054807263432779,0.55278994782737045,0.49487226575024562
850,0.50588926541724522,0.4904668314303085,0.53066519417740221,0.51524945873484962,0.56653081479187184,0.56065878671981617,0.50015046539103925,0.52158288704425182,0.53803440626281185,0.46983220840906598
851,0.51195016119930981,0.53590982819818911,0.51459497146886324,0.51039225169681812,0.50233283743812818,0.54171007342760435,0.50984480789616793,0.51206060334956094,0.56689124120848189,0.55636010517690093
852,0.51776868105664542,0.53463618855559636,0.51186995313845862,0.5303899821762631,0.51871811251491151,0.52569724920762073,0.49909961934105013,0.52255823718478522,0.57594608286879956,0.53851025327441726
853,0.47956736382382659,0.50985484149672422,0.53147195121426383,0.53323124130341626,0.52839088357401598,0.54288966831671925,0.51564057874100444,0.5087910262061448,0.53710180945000996,0.48855786438363841
854,0.5106690130303132,0.50576526937938515,0.52062912163867336,0.51389816741422778,0.54368096749802863,0.52100586962057549,0.48035604202421972,0.52591212693347622,0.57024046043395882,0.50089205503388934
855,0.50514880453224109,0.51666262242766703,0.54036473100577376,0.53524572991078412,0.54214717098653964,0.54461970105058344,0.49263899552275831,0.5083579194641501,0.52834780972381579,0.51050944096752904
856,0.49819647863316591,0.53286606350664001,0.51803673065488776,0.56387070275141093,0.51800601068239838,0.56323194877018412,0.48014002979734405,0.50037817335695289,0.52514830340153484,0.52352552588020862
857,0.50023803881876638,0.51431483229998132,0.54608289211921701,0.55114107122882283,0.56042760032794869,0.52922167782767615,0.50356652252668943,0.49295614004302085,0.57860046216897998,0.52002710754158132
